Date,Person_ID,Age,Gender,City,Temperature_C,Activity_Level,Water_Consumed_Liters,Activity_Code
2025-12-29,P1093,36,Male,Peshawar,17.0,Medium,2.9078099658092267,1.0
2025-12-30,P1094,21,Female,Lahore,18.6,Medium,2.79165829501719,1.0
2025-12-31,P1095,49,Female,Islamabad,32.3,Medium,3.777396942259738,1.0
2025-01-01,P1096,34,Female,Karachi,27.2,Medium,3.2739268115677755,1.0
2025-01-02,P1097,51,Male,Islamabad,40.7,Low,3.5042098199002014,0.0
2025-01-03,P1098,48,Female,Quetta,26.4,High,3.953535229114866,2.0
2025-01-04,P1099,37,Male,Lahore,31.3,Medium,3.839027163083,1.0
2025-01-05,P1100,55,Male,Islamabad,29.2,Medium,3.3756040427977343,1.0
2025-01-06,P1101,21,Male,Karachi,22.9,Low,2.4474770158147634,0.0
2025-01-07,P1102,37,Male,Quetta,29.7,Low,2.7768398460728947,0.0
2025-01-08,P1103,30,Male,Islamabad,19.9,Low,2.5890274922192824,0.0
2025-01-09,P1104,40,Male,Lahore,32.6,Low,3.198569192618474,0.0
2025-01-10,P1105,23,Male,Lahore,43.3,Medium,4.090900010752012,1.0
2025-01-11,P1106,54,Male,Lahore,11.9,Medium,2.585114183093073,1.0
2025-01-12,P1107,22,Female,Lahore,16.4,Low,2.5728777642838545,0.0
2025-01-13,P1108,42,Female,Islamabad,35.8,Medium,4.056575411697595,1.0
2025-01-14,P1109,44,Female,Quetta,35.1,Medium,3.688719734765842,1.0
2025-01-15,P1110,24,Male,Peshawar,42.0,High,4.524288417263057,2.0
2025-01-16,P1111,60,Male,Lahore,23.2,Low,2.740662155481881,0.0
2025-01-17,P1112,40,Female,Karachi,22.4,Medium,3.086878248252058,1.0
2025-01-18,P1113,41,Male,Karachi,26.3,High,3.705191040688268,2.0
2025-01-19,P1114,47,Female,Lahore,12.6,Medium,2.448522580418614,1.0
2025-01-20,P1115,24,Male,Peshawar,32.9,Medium,3.8867605088397927,1.0
2025-01-21,P1116,20,Male,Islamabad,13.0,Medium,2.9063810466516715,1.0
2025-01-22,P1117,51,Female,Karachi,35.7,High,4.244928150433233,2.0
2025-01-23,P1118,50,Male,Lahore,33.9,Medium,3.7311795630517417,1.0
2025-01-24,P1119,26,Male,Quetta,25.5,Medium,3.355625712343717,1.0
2025-01-25,P1120,53,Male,Lahore,35.9,Medium,3.3888165498316334,
2025-01-26,P1121,59,Male,Karachi,25.2,High,3.856265522096681,2.0
2025-01-27,P1122,26,Female,Peshawar,31.6,Low,2.835559730062821,0.0
2025-01-28,P1123,27,Male,Islamabad,13.1,High,3.005560803616302,2.0
2025-01-29,P1124,36,Female,Karachi,41.7,Low,3.5936061861545,0.0
2025-01-30,P1125,31,Male,Islamabad,40.1,Medium,4.106680585314566,1.0
2025-01-31,P1126,53,Female,Quetta,42.8,Low,3.5388135944662684,0.0
2025-02-01,P1127,27,Female,Quetta,19.0,High,3.43448680212461,2.0
2025-02-02,P1128,28,Female,Peshawar,24.4,Low,2.9351894574353623,0.0
2025-02-03,P1129,58,Male,Islamabad,12.5,Medium,2.1935630401579505,1.0
2025-02-04,P1130,59,Male,Karachi,33.9,Low,3.2164587682911043,0.0
2025-02-05,P1131,40,Female,Peshawar,10.3,High,2.83147046578564,2.0
2025-02-06,P1132,39,Male,Quetta,23.8,Low,2.9521206138222604,0.0
2025-02-07,P1133,25,Male,Karachi,38.2,Medium,3.6905294439201297,1.0
2025-02-08,P1134,44,Female,Peshawar,31.6,Low,2.96854509002206,0.0
2025-02-09,P1135,33,Female,Peshawar,35.4,Medium,3.8194938122513458,1.0
2025-02-10,P1136,54,Male,Islamabad,41.6,Low,3.7288253165930167,0.0
2025-02-11,P1137,30,Female,Islamabad,43.3,High,4.667297172002692,2.0
2025-02-12,P1138,20,Male,Islamabad,21.6,Medium,3.3888165498316334,
2025-02-13,P1139,28,Female,Quetta,27.6,High,3.736322717035016,2.0
2025-02-14,P1140,27,Male,Karachi,19.3,Medium,3.3888165498316334,
2025-02-15,P1141,39,Female,Peshawar,42.4,Low,3.7150321694877113,0.0
2025-02-16,P1142,58,Female,Islamabad,10.7,High,2.9053353477828665,2.0
2025-02-17,P1143,37,Male,Peshawar,21.1,Low,2.7085523327440963,0.0
2025-02-18,P1144,47,Male,Peshawar,16.5,Medium,2.658905450390085,1.0
2025-02-19,P1145,26,Male,Quetta,32.7,Medium,3.3888165498316334,
2025-02-20,P1146,52,Male,Quetta,17.4,Medium,2.765005855694629,1.0
2025-02-21,P1147,50,Male,Quetta,13.0,High,3.1277701911729583,2.0
2025-02-22,P1148,26,Male,Islamabad,25.9,Low,2.808415593485648,0.0
2025-02-23,P1149,33,Female,Islamabad,30.6,High,4.214865993200089,2.0
2025-02-24,P1150,28,Male,Lahore,34.4,High,4.623226306115831,2.0
2025-02-25,P1151,53,Female,Islamabad,19.0,Medium,2.770388363301185,1.0
2025-02-26,P1152,39,Female,Peshawar,33.8,Medium,3.581951743037714,1.0
2025-02-27,P1153,39,Male,Karachi,15.4,High,2.816870350022468,2.0
2025-02-28,P1154,22,Male,Karachi,22.4,Low,2.273377758846261,0.0
2025-03-01,P1155,37,Female,Karachi,44.2,High,4.716455535349785,2.0
2025-03-02,P1156,34,Female,Karachi,27.3,High,4.036932952960287,2.0
2025-03-03,P1157,34,Female,Lahore,36.9,Medium,3.979720463700671,1.0
2025-03-04,P1158,29,Male,Karachi,40.3,High,3.986371847033199,2.0
2025-03-05,P1159,39,Female,Karachi,14.6,High,3.254844579423528,2.0
2025-03-06,P1160,58,Female,Islamabad,26.2,High,3.724361435219089,2.0
2025-03-07,P1161,24,Female,Karachi,16.6,Medium,3.026947999322173,1.0
2025-03-08,P1162,39,Male,Karachi,30.3,Medium,3.592661370965797,1.0
2025-03-09,P1163,32,Male,Quetta,40.6,Low,3.561715895907636,0.0
2025-03-10,P1164,31,Male,Lahore,13.1,Medium,3.209377909025704,1.0
2025-03-11,P1165,44,Male,Lahore,42.5,High,5.022482243849613,2.0
2025-03-12,P1166,56,Male,Islamabad,15.3,Low,2.3243025410343128,0.0
2025-03-13,P1167,29,Female,Peshawar,43.2,Medium,4.119271315402581,1.0
2025-03-14,P1168,22,Male,Lahore,17.4,High,3.361368007350607,2.0
2025-03-15,P1169,38,Male,Islamabad,33.8,High,4.183196992397128,2.0
2025-03-16,P1170,39,Female,Islamabad,10.8,Medium,2.1275764050778685,1.0
2025-03-17,P1171,56,Male,Islamabad,41.9,Medium,4.196352332447304,1.0
2025-03-18,P1172,45,Female,Lahore,13.7,Low,2.036150792331185,0.0
2025-03-19,P1173,20,Female,Peshawar,41.8,High,5.000119772787523,2.0
2025-03-20,P1174,29,Male,Lahore,28.8,Medium,3.2760727470609483,1.0
2025-03-21,P1175,55,Male,Peshawar,18.3,Low,2.3083158570627997,0.0
2025-03-22,P1176,48,Male,Karachi,43.5,Medium,4.089888339295159,1.0
2025-03-23,P1177,44,Female,Karachi,38.5,High,4.46626065322815,2.0
2025-03-24,P1178,27,Female,Peshawar,28.5,Medium,3.181376348030589,1.0
2025-03-25,P1179,33,Male,Quetta,40.2,Low,3.3962941608230386,0.0
2025-03-26,P1180,27,Female,Karachi,34.6,High,4.279302139193111,2.0
2025-03-27,P1181,59,Male,Peshawar,18.1,Low,2.434066352891045,0.0
2025-03-28,P1182,37,Female,Karachi,38.2,Medium,3.5024320441416985,1.0
2025-03-29,P1183,32,Male,Islamabad,38.2,Low,3.428382306463014,0.0
2025-03-30,P1184,51,Female,Peshawar,44.9,Low,3.300373605453684,0.0
2025-03-31,P1185,50,Female,Lahore,42.3,Medium,4.075241251396804,1.0
2025-04-01,P1186,58,Female,Peshawar,16.0,Medium,2.808332692530919,1.0
2025-04-02,P1187,28,Male,Peshawar,12.8,Low,2.152711782472888,0.0
2025-04-03,P1188,57,Female,Quetta,28.2,Low,3.012533806727656,0.0
2025-04-04,P1189,32,Female,Peshawar,13.8,Medium,2.908129225717841,1.0
2025-04-05,P1190,55,Male,Lahore,25.3,High,4.068430619623536,2.0
2025-04-06,P1191,27,Male,Islamabad,23.4,High,3.856168567531277,2.0
2025-04-07,P1192,39,Male,Karachi,15.8,Low,2.2060901120134995,0.0
2025-04-08,P1193,57,Male,Islamabad,39.2,Low,3.3261499659782863,0.0
2025-04-09,P1194,23,Female,Quetta,18.2,High,3.4689646548097706,2.0
2025-04-10,P1195,39,Female,Islamabad,41.6,High,4.719515508207255,2.0
2025-04-11,P1196,51,Male,Islamabad,14.2,High,3.307343026043418,2.0
2025-04-12,P1197,36,Female,Quetta,36.7,Low,3.1937944373376084,0.0
2025-04-13,P1198,39,Female,Peshawar,44.5,High,4.919700842947597,2.0
2025-04-14,P1199,36,Male,Lahore,12.2,Medium,2.318347175003315,1.0
2025-04-15,P1200,55,Female,Quetta,32.4,Medium,3.5619026604936104,1.0
2025-04-16,P1201,38,Female,Karachi,30.0,Medium,3.595680750701708,1.0
2025-04-17,P1202,21,Male,Karachi,21.6,High,3.6205631431225327,2.0
2025-04-18,P1203,26,Female,Islamabad,21.8,Medium,3.316353010748692,1.0
2025-04-19,P1204,30,Female,Islamabad,16.1,Medium,3.3888165498316334,
2025-04-20,P1205,30,Female,Islamabad,25.6,Medium,3.2617337645027566,1.0
2025-04-21,P1206,49,Male,Quetta,41.7,High,4.578872198496689,2.0
2025-04-22,P1207,35,Male,Peshawar,37.2,Medium,3.810379587445527,1.0
2025-04-23,P1208,49,Female,Peshawar,31.1,Low,2.912097542297126,0.0
2025-04-24,P1209,42,Female,Quetta,14.0,High,3.344270574468202,2.0
2025-04-25,P1210,51,Female,Quetta,25.3,High,3.911521126131889,2.0
2025-04-26,P1211,22,Female,Quetta,35.6,High,4.3661732616905695,2.0
2025-04-27,P1212,53,Female,Karachi,17.6,High,3.432750219696231,2.0
2025-04-28,P1213,47,Male,Peshawar,32.0,Medium,3.0483438678607078,1.0
2025-04-29,P1214,28,Female,Lahore,32.5,Medium,3.7116286265935887,1.0
2025-04-30,P1215,22,Female,Lahore,34.0,High,4.454044960550099,2.0
2025-05-01,P1216,53,Female,Islamabad,20.5,Low,2.712987499233754,0.0
2025-05-02,P1217,33,Male,Peshawar,20.9,Medium,3.0295791072605054,1.0
2025-05-03,P1218,27,Male,Peshawar,36.4,Medium,3.783802391464236,1.0
2025-05-04,P1219,58,Female,Lahore,13.6,Low,2.1696780072892183,0.0
2025-05-05,P1220,40,Male,Peshawar,29.2,Low,3.037113656176142,0.0
2025-05-06,P1221,57,Female,Quetta,23.3,Low,2.40510077889365,0.0
2025-05-07,P1222,48,Male,Quetta,39.9,High,4.493642085842706,2.0
2025-05-08,P1223,47,Female,Islamabad,34.0,High,4.094789902781644,2.0
2025-05-09,P1224,47,Male,Peshawar,28.3,High,3.856519013036341,2.0
2025-05-10,P1225,55,Female,Islamabad,20.1,Low,2.5636137702210244,0.0
2025-05-11,P1226,39,Female,Karachi,36.8,Medium,3.5637041094935618,1.0
2025-05-12,P1227,42,Male,Peshawar,43.2,Medium,3.8262368779242335,1.0
2025-05-13,P1228,50,Female,Karachi,39.8,High,4.574486665908564,2.0
2025-05-14,P1229,18,Male,Islamabad,19.0,High,3.502906717920019,2.0
2025-05-15,P1230,23,Male,Lahore,36.9,Medium,3.7890368850527514,1.0
2025-05-16,P1231,38,Male,Peshawar,13.7,High,3.230222625723928,2.0
2025-05-17,P1232,19,Male,Quetta,31.0,Medium,3.3076035957630863,1.0
2025-05-18,P1233,34,Female,Karachi,32.7,High,4.06868192740527,2.0
2025-05-19,P1234,39,Male,Islamabad,10.3,Low,2.238115741317927,0.0
2025-05-20,P1235,40,Female,Karachi,26.0,High,3.668189384642029,2.0
2025-05-21,P1236,44,Male,Karachi,11.7,High,2.983647171402417,2.0
2025-05-22,P1237,42,Male,Islamabad,41.1,High,4.33903766133238,2.0
2025-05-23,P1238,19,Male,Peshawar,38.0,Low,3.3924013648831304,0.0
2025-05-24,P1239,46,Male,Karachi,31.9,High,4.2000392443100045,2.0
2025-05-25,P1240,28,Female,Karachi,30.7,Medium,3.666806187443619,1.0
2025-05-26,P1241,55,Female,Lahore,43.6,Medium,4.352702614941741,1.0
2025-05-27,P1242,43,Female,Peshawar,37.0,High,4.242858918142575,2.0
2025-05-28,P1243,22,Male,Quetta,10.6,High,3.31272363336715,2.0
2025-05-29,P1244,43,Female,Quetta,28.7,High,3.971034656574463,2.0
2025-05-30,P1245,51,Male,Quetta,17.1,High,3.3484361790928783,2.0
2025-05-31,P1246,48,Male,Karachi,34.7,Low,2.9106909574090984,0.0
2025-06-01,P1247,42,Male,Quetta,13.8,High,3.3162786435213367,2.0
2025-06-02,P1248,24,Female,Lahore,41.7,Medium,3.3888165498316334,
2025-06-03,P1249,28,Female,Karachi,21.4,Low,2.319070979442691,0.0
2025-06-04,P1250,29,Male,Karachi,34.7,Medium,3.6030551955739,1.0
2025-06-05,P1251,38,Male,Quetta,28.3,High,3.8728666570611656,2.0
2025-06-06,P1252,27,Female,Karachi,13.5,Medium,2.500737825803052,1.0
2025-06-07,P1253,46,Male,Peshawar,29.3,Low,2.678456590566604,0.0
2025-06-08,P1254,48,Male,Peshawar,17.7,Low,2.440160673082989,0.0
2025-06-09,P1255,42,Female,Quetta,18.6,Medium,3.3888165498316334,
2025-06-10,P1256,27,Female,Quetta,30.0,Low,3.189486226506002,0.0
2025-06-11,P1257,58,Male,Quetta,28.8,Medium,3.653736063136598,1.0
2025-06-12,P1258,35,Female,Karachi,35.8,Medium,3.999336482617117,1.0
2025-06-13,P1259,31,Female,Quetta,34.3,Medium,3.419375085067533,1.0
2025-06-14,P1260,50,Male,Islamabad,10.1,High,3.181817412098755,2.0
2025-06-15,P1261,32,Male,Quetta,14.4,Low,2.145165498786737,0.0
2025-06-16,P1262,47,Male,Peshawar,34.2,Low,3.159816577556165,0.0
2025-06-17,P1263,34,Female,Peshawar,38.2,Low,3.395897208494589,0.0
2025-06-18,P1264,39,Male,Quetta,12.3,High,3.162414557698753,2.0
2025-06-19,P1265,26,Male,Quetta,19.9,Medium,2.932242675766535,1.0
2025-06-20,P1266,31,Female,Karachi,33.2,Low,3.150266283635468,0.0
2025-06-21,P1267,43,Female,Lahore,40.5,Low,3.37179826866575,0.0
2025-06-22,P1268,28,Male,Peshawar,23.0,Low,2.1614600827336217,0.0
2025-06-23,P1269,44,Male,Karachi,36.5,Medium,3.74936229355489,1.0
2025-06-24,P1270,49,Female,Lahore,41.9,Medium,4.244634209271526,1.0
2025-06-25,P1271,33,Female,Islamabad,44.3,Medium,4.336434308057598,1.0
2025-06-26,P1272,30,Female,Lahore,18.1,Low,2.2245445029964164,0.0
2025-06-27,P1273,36,Male,Peshawar,25.5,Low,2.69352440972172,0.0
2025-06-28,P1274,38,Male,Islamabad,25.1,Medium,3.070384931002084,1.0
2025-06-29,P1275,24,Female,Peshawar,35.0,Low,3.1939813327185145,0.0
2025-06-30,P1276,29,Female,Lahore,17.8,Low,2.3780011177084064,0.0
2025-07-01,P1277,59,Female,Peshawar,24.3,Medium,3.247271543484948,1.0
2025-07-02,P1278,34,Male,Peshawar,14.3,Medium,2.743350047786953,1.0
2025-07-03,P1279,47,Female,Lahore,13.9,High,3.1200462563405136,2.0
2025-07-04,P1280,42,Female,Quetta,40.0,Low,3.454979340372738,0.0
2025-07-05,P1281,43,Male,Quetta,27.5,Low,2.5932200547970163,0.0
2025-07-06,P1282,19,Female,Quetta,43.9,Low,3.8489282773773095,0.0
2025-07-07,P1283,36,Male,Lahore,15.2,High,3.5535009236063835,2.0
2025-07-08,P1284,34,Female,Peshawar,42.5,Low,3.532642920742919,0.0
2025-07-09,P1285,38,Female,Karachi,12.6,High,3.256842726843117,2.0
2025-07-10,P1286,57,Female,Karachi,12.8,High,3.1035665140341218,2.0
2025-07-11,P1287,41,Female,Quetta,30.0,Medium,3.352627107873577,1.0
2025-07-12,P1288,55,Female,Islamabad,15.6,High,3.270776120538802,2.0
2025-07-13,P1289,32,Male,Peshawar,12.1,High,3.3593805287422462,2.0
2025-07-14,P1290,25,Female,Peshawar,37.4,Low,3.1173845887697214,0.0
2025-07-15,P1291,58,Female,Karachi,21.0,Low,2.5506006681721773,0.0
2025-07-16,P1292,39,Female,Lahore,36.2,Medium,3.3888165498316334,
2025-07-17,P1293,21,Male,Quetta,27.9,Medium,3.3382613577513376,1.0
2025-07-18,P1294,41,Male,Karachi,27.3,Low,3.016506481230472,0.0
2025-07-19,P1295,28,Female,Islamabad,36.2,Medium,3.3888165498316334,
2025-07-20,P1296,35,Female,Peshawar,37.7,Medium,4.2118388759062855,1.0
2025-07-21,P1297,58,Male,Islamabad,28.5,High,3.918195392041529,2.0
2025-07-22,P1298,37,Female,Islamabad,21.0,High,3.8357287352637233,2.0
2025-07-23,P1299,48,Female,Islamabad,27.5,Low,2.905497813614221,0.0
2025-07-24,P1300,55,Female,Islamabad,35.7,Medium,3.7784651611376976,1.0
2025-07-25,P1301,46,Female,Lahore,23.1,High,3.473253843226537,2.0
2025-07-26,P1302,35,Female,Lahore,19.7,Medium,3.100578477475472,1.0
2025-07-27,P1303,46,Female,Peshawar,35.3,High,4.193141902237004,2.0
2025-07-28,P1304,58,Male,Quetta,22.5,Medium,2.95393334362613,1.0
2025-07-29,P1305,20,Male,Peshawar,44.7,Low,3.762814302008797,0.0
2025-07-30,P1306,32,Male,Peshawar,18.1,Medium,3.106406600838888,1.0
2025-07-31,P1307,54,Female,Quetta,32.0,High,4.066890322437225,2.0
2025-08-01,P1308,54,Female,Quetta,28.7,Low,2.808507441307602,0.0
2025-08-02,P1309,23,Female,Lahore,29.7,Medium,4.057260951789551,1.0
2025-08-03,P1310,35,Female,Quetta,28.0,High,3.600465345834457,2.0
2025-08-04,P1311,42,Female,Peshawar,16.9,Low,2.5023727240010967,0.0
2025-08-05,P1312,41,Female,Islamabad,44.7,Low,3.606793904679233,0.0
2025-08-06,P1313,39,Female,Lahore,10.4,High,2.9010633467818403,2.0
2025-08-07,P1314,37,Male,Quetta,24.0,Low,2.5251281424851038,0.0
2025-08-08,P1315,39,Male,Quetta,44.4,High,4.768841115203961,2.0
2025-08-09,P1316,25,Male,Karachi,18.1,Medium,3.3470760757317795,1.0
2025-08-10,P1317,53,Male,Quetta,28.0,Low,2.883759973282144,0.0
2025-08-11,P1318,26,Male,Karachi,29.0,Low,2.7384122985414816,0.0
2025-08-12,P1319,30,Female,Peshawar,18.7,Low,2.277228117133182,0.0
2025-08-13,P1320,31,Male,Islamabad,34.8,Medium,3.983191994780986,1.0
2025-08-14,P1321,39,Male,Quetta,26.0,Low,2.916793299248339,0.0
2025-08-15,P1322,43,Female,Islamabad,14.1,Medium,2.613616879615652,1.0
2025-08-16,P1323,27,Female,Peshawar,16.9,Low,2.1957533143364376,0.0
2025-08-17,P1324,46,Female,Islamabad,35.7,Low,3.1989076237144407,0.0
2025-08-18,P1325,58,Male,Islamabad,17.7,Medium,2.5830274321252413,1.0
2025-08-19,P1326,39,Male,Islamabad,34.9,Low,3.1759262832548503,0.0
2025-08-20,P1327,31,Male,Karachi,26.3,Low,2.8223155025283657,0.0
2025-08-21,P1328,18,Female,Islamabad,30.0,Medium,3.882305125874888,1.0
2025-08-22,P1329,39,Female,Peshawar,11.5,Medium,2.8608740742285628,1.0
2025-08-23,P1330,35,Male,Peshawar,43.3,Medium,4.091202784512156,1.0
2025-08-24,P1331,43,Male,Peshawar,32.9,Low,3.2453229317443606,0.0
2025-08-25,P1332,59,Male,Islamabad,37.6,Medium,4.070953579333175,1.0
2025-08-26,P1333,54,Female,Karachi,34.5,High,4.67242567551143,2.0
2025-08-27,P1334,36,Female,Karachi,37.8,Low,3.810529225988216,0.0
2025-08-28,P1335,27,Female,Karachi,44.9,High,4.696329098805517,2.0
2025-08-29,P1336,57,Female,Quetta,15.5,High,3.339595998930991,2.0
2025-08-30,P1337,49,Male,Peshawar,20.4,High,3.700929190278575,2.0
2025-08-31,P1338,44,Female,Lahore,41.0,Low,3.966907016263072,0.0
2025-09-01,P1339,42,Female,Peshawar,16.8,Medium,2.824911078143991,1.0
2025-09-02,P1340,48,Female,Lahore,39.5,High,4.45561017751138,2.0
2025-09-03,P1341,47,Female,Quetta,16.1,High,3.416999156971106,2.0
2025-09-04,P1342,52,Male,Islamabad,33.3,Medium,4.062724024845686,1.0
2025-09-05,P1343,39,Male,Karachi,41.0,Low,3.2424497883809025,0.0
2025-09-06,P1344,35,Female,Lahore,16.0,High,3.349904725387217,2.0
2025-09-07,P1345,53,Male,Peshawar,22.5,Medium,3.5291638669577563,1.0
2025-09-08,P1346,35,Female,Karachi,26.6,Low,2.81722246094151,0.0
2025-09-09,P1347,27,Female,Lahore,12.9,Low,2.360933365407993,0.0
2025-09-10,P1348,40,Female,Quetta,33.1,Medium,3.3888165498316334,
2025-09-11,P1349,35,Female,Peshawar,42.0,Medium,4.3646371050389465,1.0
2025-09-12,P1350,38,Male,Peshawar,40.1,Medium,3.853493243021346,1.0
2025-09-13,P1351,50,Female,Quetta,20.6,Medium,3.405941009822153,1.0
2025-09-14,P1352,19,Male,Quetta,42.0,Low,3.521115099770241,0.0
2025-09-15,P1353,20,Male,Karachi,41.3,Medium,4.53353894731679,1.0
2025-09-16,P1354,57,Female,Islamabad,39.2,Low,3.4077686082797496,0.0
2025-09-17,P1355,39,Male,Karachi,41.0,Medium,4.289866077887548,1.0
2025-09-18,P1356,54,Female,Peshawar,20.9,Medium,3.0585128942139157,1.0
2025-09-19,P1357,50,Male,Islamabad,13.4,High,3.0676564300434315,2.0
2025-09-20,P1358,39,Male,Islamabad,38.5,High,4.432958599596023,2.0
2025-09-21,P1359,28,Female,Quetta,15.6,High,3.306279858357823,2.0
2025-09-22,P1360,30,Female,Quetta,13.8,Low,2.2588517767398257,0.0
2025-09-23,P1361,36,Male,Peshawar,39.2,Medium,3.926157882175994,1.0
2025-09-24,P1362,33,Female,Karachi,17.4,Medium,3.3888165498316334,
2025-09-25,P1363,55,Male,Quetta,41.0,High,4.630145138694837,2.0
2025-09-26,P1364,36,Female,Islamabad,15.5,Medium,2.810712970503998,1.0
2025-09-27,P1365,42,Male,Islamabad,39.0,High,4.5659139187084925,2.0
2025-09-28,P1366,24,Female,Lahore,30.2,Medium,3.3849999528151704,1.0
2025-09-29,P1367,39,Male,Peshawar,34.4,High,4.491270357257476,2.0
2025-09-30,P1368,23,Female,Lahore,14.5,High,3.21522867538355,2.0
2025-10-01,P1369,29,Male,Quetta,14.3,High,3.488762626147863,2.0
2025-10-02,P1370,39,Male,Quetta,39.4,High,4.649507745937386,2.0
2025-10-03,P1371,22,Female,Quetta,30.3,High,4.028524676028491,2.0
2025-10-04,P1372,51,Female,Karachi,12.9,Medium,2.749442051028172,1.0
2025-10-05,P1373,45,Male,Quetta,14.4,Medium,2.503383628441805,1.0
2025-10-06,P1374,60,Female,Karachi,21.8,Medium,3.277496341719633,1.0
2025-10-07,P1375,41,Female,Islamabad,35.8,Low,3.1447739285966394,0.0
2025-10-08,P1376,32,Male,Karachi,38.6,Medium,4.181950075514423,1.0
2025-10-09,P1377,34,Male,Karachi,16.5,Medium,2.5661684123542625,1.0
2025-10-10,P1378,55,Female,Quetta,36.0,Medium,3.768540806224829,1.0
2025-10-11,P1379,39,Female,Quetta,22.9,Low,2.45081435577546,0.0
2025-10-12,P1380,47,Female,Lahore,22.1,High,3.636548822740182,2.0
2025-10-13,P1381,50,Male,Lahore,17.5,Low,2.164271775124928,0.0
2025-10-14,P1382,38,Female,Islamabad,15.7,Low,2.346043676684267,0.0
2025-10-15,P1383,59,Female,Peshawar,27.0,Low,2.511068793472985,0.0
2025-10-16,P1384,52,Female,Karachi,26.8,High,3.5990636380322907,2.0
2025-10-17,P1385,48,Male,Lahore,26.8,Medium,3.061189137099793,1.0
2025-10-18,P1386,50,Male,Lahore,18.3,Low,2.460528550742509,0.0
2025-10-19,P1387,53,Male,Quetta,13.4,Medium,2.6980790645823807,1.0
2025-10-20,P1388,24,Female,Islamabad,18.0,High,3.1805868304217944,2.0
2025-10-21,P1389,59,Female,Lahore,17.6,Medium,2.843608947227327,1.0
2025-10-22,P1390,43,Male,Quetta,29.9,High,4.239402758638625,2.0
2025-10-23,P1391,38,Female,Peshawar,36.9,Medium,3.931123291274664,1.0
2025-10-24,P1392,53,Male,Peshawar,28.7,High,4.209761924974844,2.0
2025-10-25,P1393,24,Female,Peshawar,31.0,Medium,3.600478668446147,1.0
2025-10-26,P1394,32,Female,Quetta,39.2,Medium,3.948516676907664,1.0
2025-10-27,P1395,57,Male,Islamabad,24.6,High,3.2462215383315733,2.0
2025-10-28,P1396,39,Female,Quetta,40.7,Medium,3.777825270263985,1.0
2025-10-29,P1397,33,Male,Lahore,11.7,Medium,2.410258593964856,1.0
2025-10-30,P1398,54,Male,Lahore,21.0,Medium,3.3180172189569386,1.0
2025-10-31,P1399,33,Female,Lahore,34.5,Low,3.058419774677948,0.0
2025-11-01,P1400,45,Female,Lahore,14.7,Low,2.3155981212138763,0.0
2025-11-02,P1401,37,Female,Islamabad,23.8,Low,2.6550616262086955,0.0
2025-11-03,P1402,60,Male,Peshawar,13.8,High,2.960547425005426,2.0
2025-11-04,P1403,56,Female,Quetta,24.8,Medium,3.171192581178843,1.0
2025-11-05,P1404,53,Female,Karachi,26.7,Medium,3.3131036614100613,1.0
2025-11-06,P1405,60,Male,Quetta,30.6,Low,3.08246223403785,0.0
2025-11-07,P1406,55,Female,Quetta,40.0,Medium,4.164482378240218,1.0
2025-11-08,P1407,44,Female,Lahore,27.8,High,3.886243259800488,2.0
2025-11-09,P1408,49,Female,Peshawar,31.8,Low,3.1828500554522168,0.0
2025-11-10,P1409,33,Female,Quetta,15.4,Low,2.128436008477414,0.0
2025-11-11,P1410,39,Female,Lahore,14.1,Medium,2.738434816088592,1.0
2025-11-12,P1411,53,Male,Quetta,38.9,Low,3.314933566324167,0.0
2025-11-13,P1412,34,Male,Lahore,18.3,Low,2.34335137650946,0.0
2025-11-14,P1413,36,Male,Peshawar,40.8,Medium,3.756937070610806,1.0
